enzyme_id,sparse_score
ec:1.14.13.24,0.0007322416465690082
ec:1.14.13.172,0.0007322416465690082
ec:4.1.1.62,0.0007322416465690082
ec:1.21.99.3,0.0007316439642105107
ec:1.21.99.4,0.0007316439642105107
ec:2.1.2.1,0.0007311154231158562
ec:3.1.3.3,0.0007311154231158562
ec:2.7.8.4,0.0007311154231158562
ec:2.6.1.51,0.0007311154231158562
ec:2.3.1.30,0.0007311154231158562
ec:2.3.1.50,0.0007311154231158562
ec:2.7.8.8,0.0007311154231158562
ec:4.3.1.17,0.0007311154231158562
ec:4.2.1.50,0.0007311154231158562
ec:5.1.1.18,0.0007311154231158562
ec:2.7.1.80,0.0007311154231158562
ec:1.4.1.7,0.0007311154231158562
ec:5.1.1.10,0.0007311154231158562
ec:2.6.1.18,0.0007307490041362154
ec:2.6.1.19,0.0007307490041362154
ec:6.3.2.23,0.0007307490041362154
ec:1.5.1.26,0.0007307490041362154
ec:1.2.1.19,0.0007307490041362154
ec:4.1.1.11,0.0007307490041362154
ec:2.6.1.120,0.0007307490041362154
ec:2.7.1.21,0.0007302188995781101
ec:2.7.1.145,0.0007302188995781101
ec:3.1.3.89,0.0007302188995781101
ec:2.4.2.36,0.0007287007248826834
ec:2.3.1.286,0.0007287007248826834
ec:3.2.2.6,0.0007287007248826834
ec:2.4.2.60,0.0007287007248826834
ec:2.4.2.12,0.0007287007248826834
ec:2.4.2.30,0.0007287007248826834
ec:2.4.99.20,0.0007287007248826834
ec:3.2.2.14,0.0007287007248826834
ec:2.3.1.313,0.0007287007248826834
ec:3.2.2.5,0.0007287007248826834
ec:2.4.2.37,0.0007287007248826834
ec:2.4.2.59,0.0007287007248826834
ec:3.5.1.19,0.0007287007248826834
ec:2.4.2.31,0.0007287007248826834
ec:1.14.14.138,0.0007284736285861647
ec:1.1.1.392,0.0007284736285861647
ec:1.1.1.52,0.0007284736285861647
ec:2.4.2.29,0.0007284723558493887
ec:2.4.2.64,0.0007284723558493887
ec:2.8.2.1,0.0007263526676639509
ec:2.8.2.22,0.0007263526676639509
ec:3.5.1.99,0.000726174452212343
ec:1.13.11.19,0.0007258275442228727
ec:2.1.1.8,0.0007252445015675959
ec:1.4.3.22,0.0007252445015675959
ec:2.7.7.14,0.0007251765813557869
ec:2.7.1.82,0.0007251765813557869
ec:4.2.3.2,0.0007251765813557869
ec:3.1.4.62,0.0007251765813557869
ec:3.1.2.17,0.0007251368293284624
ec:1.1.1.30,0.0007247832669284373
ec:1.1.99.24,0.0007247832669284373
ec:2.8.3.9,0.0007247832669284373
ec:2.3.1.247,0.0007247832669284373
ec:2.3.1.318,0.0007247832669284373
ec:4.1.3.4,0.0007247832669284373
ec:1.8.1.5,0.0007247832669284373
ec:2.8.3.8,0.0007247832669284373
ec:4.1.1.4,0.0007247832669284373
ec:2.3.1.319,0.0007247832669284373
ec:6.4.1.6,0.0007247832669284373
ec:3.1.2.11,0.0007247832669284373
ec:2.3.1.317,0.0007247832669284373
ec:4.2.1.27,0.0007247832669284373
ec:6.2.1.16,0.0007247832669284373
ec:2.7.1.211,0.0007247017859324003
ec:3.1.3.24,0.0007247017859324003
ec:2.4.1.10,0.0007247017859324003
ec:3.2.1.10,0.0007247017859324003
ec:3.2.1.48,0.0007247017859324003
ec:1.1.99.13,0.0007247017859324003
ec:2.4.1.166,0.0007247017859324003
ec:2.4.1.7,0.0007247017859324003
ec:2.4.1.4,0.0007247017859324003
ec:2.4.1.9,0.0007247017859324003
ec:2.4.1.167,0.0007247017859324003
ec:2.4.1.13,0.0007247017859324003
ec:2.4.1.5,0.0007247017859324003
ec:2.4.1.125,0.0007247017859324003
ec:3.2.1.26,0.0007247017859324003
ec:5.4.99.11,0.0007247017859324003
ec:1.5.3.24,0.0007236123232521195
ec:1.21.4.3,0.0007236123232521195
ec:3.5.1.59,0.0007236123232521195
ec:4.4.1.9,0.0007233449063961124
ec:2.7.3.1,0.0007233403516782083
ec:3.5.2.2,0.0007227811809132231
ec:2.8.3.24,0.00072237203157299
ec:4.2.1.49,0.0007219465110906734
ec:1.3.99.33,0.0007219465110906734
ec:2.3.3.8,0.0007215022032045766
ec:2.3.3.16,0.0007215022032045766
ec:6.3.2.57,0.0007215022032045766
ec:2.3.3.3,0.0007215022032045766
ec:6.3.2.58,0.0007215022032045766
ec:6.2.1.18,0.0007215022032045766
ec:2.3.3.1,0.0007215022032045766
ec:6.3.2.54,0.0007215022032045766
ec:2.3.3.5,0.0007215022032045766
ec:4.1.3.6,0.0007215022032045766
ec:6.3.2.38,0.0007215022032045766
ec:2.8.3.10,0.0007215022032045766
ec:1.1.1.279,0.0007206672878795015
ec:4.1.1.73,0.0007201811282734297
ec:1.1.1.29,0.0007201811282734297
ec:2.4.1.268,0.0007201811282734297
ec:3.1.3.20,0.0007201811282734297
ec:1.2.99.8,0.0007201811282734297
ec:1.2.1.89,0.0007201811282734297
ec:1.1.1.79,0.0007201811282734297
ec:1.1.1.26,0.0007201811282734297
ec:3.1.3.38,0.0007201811282734297
ec:1.1.1.81,0.0007201811282734297
ec:2.4.1.352,0.0007201811282734297
ec:2.4.1.269,0.0007201811282734297
ec:1.2.7.5,0.0007201811282734297
ec:3.2.1.170,0.0007201811282734297
ec:2.7.1.165,0.0007201811282734297
ec:2.7.1.31,0.0007201811282734297
ec:1.1.1.60,0.0007201811282734297
ec:1.1.1.92,0.0007201811282734297
ec:2.1.1.158,0.000720058092744685
ec:1.4.1.23,0.0007198916097295504
ec:4.2.1.9,0.0007198916097295504
ec:2.1.2.11,0.0007198916097295504
ec:2.6.1.66,0.0007198916097295504
ec:2.3.3.13,0.0007198916097295504
ec:2.6.1.32,0.0007198916097295504
ec:4.1.2.12,0.0007198916097295504
ec:1.1.1.84,0.0007198916097295504
ec:1.4.1.8,0.0007198916097295504
ec:1.1.1.41,0.0007198500035121006
ec:1.1.1.286,0.0007198500035121006
ec:2.3.1.126,0.0007198500035121006
ec:2.1.2.7,0.0007184271290206496
ec:2.1.4.3,0.0007179566751156056
ec:1.1.3.28,0.0007163338452778699
ec:3.13.1.9,0.0007163338452778699
ec:3.1.3.99,0.0007163338452778699
ec:4.3.1.15,0.0007156334717972659
ec:1.1.2.4,0.0007156334717972659
ec:4.3.1.13,0.0007156334717972659
ec:4.1.3.17,0.0007156334717972659
ec:1.2.1.23,0.0007156334717972659
ec:1.2.1.51,0.0007156334717972659
ec:1.2.1.49,0.0007156334717972659
ec:2.7.1.40,0.0007156334717972659
ec:4.1.1.1,0.0007156334717972659
ec:1.1.2.5,0.0007156334717972659
ec:2.7.9.1,0.0007156334717972659
ec:3.1.3.60,0.0007156334717972659
ec:1.2.1.22,0.0007156334717972659
ec:1.2.3.3,0.0007156334717972659
ec:1.1.2.3,0.0007156334717972659
ec:1.2.1.104,0.0007156334717972659
ec:1.2.3.6,0.0007156334717972659
ec:1.2.4.1,0.0007156334717972659
ec:1.14.14.186,0.0007152579240000386
ec:2.3.1.87,0.0007152579240000386
ec:2.1.1.49,0.0007152579240000386
ec:3.1.2.4,0.000714658064421777
ec:1.1.1.31,0.000714658064421777
ec:2.3.1.91,0.0007119497774712789
ec:3.1.1.8,0.0007119497774712789
ec:2.8.2.6,0.0007119497774712789
ec:3.1.1.7,0.0007119497774712789
ec:1.14.15.7,0.0007119497774712789
ec:3.1.4.41,0.0007119497774712789
ec:2.3.1.6,0.0007119497774712789
ec:3.1.4.4,0.0007119497774712789
ec:1.1.99.1,0.0007119497774712789
ec:3.1.1.49,0.0007119497774712789
ec:2.7.8.24,0.0007119497774712789
ec:3.1.6.6,0.0007119497774712789
ec:1.13.11.46,0.0007116666226112798
ec:1.3.1.12,0.0007116666226112798
ec:6.4.1.10,0.0007116666226112798
ec:2.5.1.111,0.0007116666226112798
ec:1.3.1.13,0.0007116666226112798
ec:4.1.1.80,0.0007116666226112798
ec:1.3.3.7,0.0007116653563350967
ec:4.1.1.66,0.0007116653563350967
ec:1.3.1.2,0.0007116653563350967
ec:2.5.1.53,0.0007116653563350967
ec:2.4.2.9,0.0007116653563350967
ec:1.3.1.1,0.0007116653563350967
ec:1.14.99.46,0.0007116653563350967
ec:4.2.1.70,0.0007116653563350967
ec:1.17.99.4,0.0007116653563350967
ec:4.1.1.105,0.0007107034128349441
ec:1.14.14.156,0.0007107034128349441
ec:4.1.99.1,0.0007107034128349441
ec:1.13.11.11,0.0007107034128349441
ec:2.6.1.27,0.0007107034128349441
ec:3.5.1.57,0.0007107034128349441
ec:1.4.1.19,0.0007107034128349441
ec:1.14.16.4,0.0007107034128349441
ec:1.3.3.10,0.0007107034128349441
ec:2.5.1.34,0.0007107034128349441
ec:6.1.1.2,0.0007107034128349441
ec:1.13.99.3,0.0007107034128349441
ec:1.13.12.3,0.0007107034128349441
ec:3.4.11.23,0.0007100394577157944
ec:3.4.11.1,0.0007100394577157944
ec:3.4.11.2,0.0007100394577157944
ec:3.4.13.23,0.0007100394577157944
ec:1.2.1.54,0.0007099965464586046
ec:1.1.1.129,0.0007096599431146051
ec:3.4.13.12,0.0007094577201002575
ec:2.1.1.12,0.0007094577201002575
ec:2.1.1.3,0.0007094577201002575
ec:5.1.1.2,0.0007094577201002575
ec:1.97.1.4,0.0007094577201002575
ec:1.8.4.14,0.0007094577201002575
ec:2.1.1.10,0.0007094577201002575
ec:2.8.1.6,0.0007094577201002575
ec:2.1.1.14,0.0007094577201002575
ec:4.1.99.17,0.0007094577201002575
ec:2.1.1.13,0.0007094577201002575
ec:1.8.4.13,0.0007094577201002575
ec:4.1.1.57,0.0007094577201002575
ec:6.1.1.10,0.0007094577201002575
ec:2.3.1.192,0.0007087860445727454
ec:2.6.1.67,0.0007085773803474045
ec:2.3.1.328,0.0007085773803474045
ec:1.11.2.3,0.0007036798633908738
ec:4.2.1.6,0.0007022636174676065
ec:4.2.1.140,0.0007022636174676065
ec:1.1.3.9,0.0007022636174676065
ec:4.1.1.43,0.000699247509113907
ec:4.2.1.51,0.000699247509113907
ec:1.4.5.1,0.000699247509113907
ec:4.2.1.91,0.000699247509113907
ec:2.6.1.70,0.000699247509113907
ec:2.1.1.281,0.000699247509113907
ec:1.97.1.15,0.000699247509113907
ec:5.4.99.62,0.0006980095109452116
ec:3.5.99.7,0.0006957757480732036
ec:4.4.1.2,0.0006957757480732036
ec:1.2.7.1,0.0006957757480732036
ec:4.1.1.112,0.0006957757480732036
ec:4.4.1.1,0.0006957757480732036
ec:2.3.3.6,0.0006957757480732036
ec:1.1.1.27,0.0006957757480732036
ec:3.1.3.9,0.0006955707663857424
ec:3.2.1.39,0.0006955707663857424
ec:1.1.1.118,0.0006955707663857424
ec:2.3.1.103,0.0006955707663857424
ec:3.2.1.21,0.0006955707663857424
ec:3.2.1.58,0.0006955707663857424
ec:2.3.1.90,0.0006955707663857424
ec:1.1.5.9,0.0006955707663857424
ec:2.4.1.22,0.0006955707663857424
ec:1.1.1.121,0.0006955707663857424
ec:2.7.1.42,0.0006955707663857424
ec:2.7.1.2,0.0006955707663857424
ec:1.1.3.10,0.0006955707663857424
ec:3.2.1.28,0.0006955707663857424
ec:1.1.1.119,0.0006955707663857424
ec:3.2.1.42,0.0006955707663857424
ec:3.2.1.74,0.0006955707663857424
ec:3.1.3.58,0.0006955707663857424
ec:3.1.6.3,0.0006955707663857424
ec:3.1.3.10,0.0006955707663857424
ec:3.1.1.33,0.0006955707663857424
ec:1.14.99.63,0.0006800657765933279
ec:3.13.2.1,0.0006795038406946364
ec:3.13.2.3,0.0006795038406946364
ec:1.1.3.39,0.0006795038406946364
ec:2.7.1.114,0.0006795038406946364
ec:2.7.1.20,0.0006795038406946364
ec:2.5.1.153,0.0006795038406946364
ec:4.3.1.23,0.0006728762803633233
ec:4.3.1.25,0.0006728762803633233
ec:6.3.2.24,0.0006728762803633233
ec:1.10.3.1,0.0006728762803633233
ec:1.14.14.36,0.0006728762803633233
ec:4.1.1.25,0.0006728762803633233
ec:6.3.2.25,0.0006728762803633233
ec:6.1.1.1,0.0006728762803633233
ec:1.14.18.1,0.0006728762803633233
ec:4.1.99.2,0.0006728762803633233
ec:1.3.1.78,0.0006728762803633233
ec:1.14.16.1,0.0006728762803633233
ec:1.3.1.43,0.0006728762803633233
ec:1.14.16.2,0.0006728762803633233
ec:5.4.3.6,0.0006728762803633233
ec:1.3.1.79,0.0006728762803633233
ec:2.1.1.123,0.000664943893491684
