enzyme_id,real_score,n_null,p_value,q_value,significant_fdr
ec:1.3.1.79,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:1.14.18.1,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:6.3.2.25,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:1.14.14.36,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:1.10.3.1,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:5.4.3.6,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:6.1.1.1,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:1.14.16.2,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:6.3.2.24,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:1.3.1.43,0.0007697401685904097,200,0.1791044776119403,0.8516909125259778,False
ec:2.8.3.5,0.001596882601543616,200,0.18407960199004975,0.8516909125259778,False
ec:1.1.1.380,0.0006822469361264202,200,0.1890547263681592,0.8516909125259778,False
ec:3.5.2.1,0.001472554433165739,200,0.1890547263681592,0.8516909125259778,False
ec:1.1.1.45,0.0006822469361264202,200,0.1890547263681592,0.8516909125259778,False
ec:3.1.1.17,0.0006822469361264202,200,0.1890547263681592,0.8516909125259778,False
ec:1.2.1.39,0.0015875941225569302,200,0.1890547263681592,0.8516909125259778,False
ec:1.2.1.29,0.0015940259437067575,200,0.19402985074626866,0.8516909125259778,False
ec:2.3.1.319,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:2.3.1.318,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:2.3.1.247,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:4.1.1.4,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:1.1.1.30,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:1.8.1.5,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:5.2.1.1,0.0015936466909707155,200,0.19900497512437812,0.8516909125259778,False
ec:3.1.2.11,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:4.2.1.27,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:6.4.1.6,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:6.2.1.16,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:1.1.99.24,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:3.5.2.3,0.0006796297342143462,200,0.19900497512437812,0.8516909125259778,False
ec:2.8.3.9,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:2.8.3.8,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:4.1.3.4,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:2.3.1.317,0.0008214412089540632,200,0.19900497512437812,0.8516909125259778,False
ec:3.1.2.27,0.0015640420967210724,200,0.20398009950248755,0.8516909125259778,False
ec:1.14.14.139,0.0015640420967210724,200,0.20398009950248755,0.8516909125259778,False
ec:1.1.1.442,0.0007439377535622268,200,0.20398009950248755,0.8516909125259778,False
ec:1.2.3.13,0.0015055956608885151,200,0.20398009950248755,0.8516909125259778,False
ec:2.3.1.27,0.0007439377535622268,200,0.20398009950248755,0.8516909125259778,False
